timestamp,user_command,action,args,decision,success,message,telemetry
2026-07-17T16:39:10.283310+00:00,bana bir pizza soyle,unknown,{},rejected,False,"Komut anlaşılamadı. Desteklenen işlemler: telemetri sorgulama, kalkış, iniş, eve dönüş, bir konuma gitme.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.327415+00:00,100,clarify,{},clarify,False,"Bir irtifa/sayı algılandı ancak ne yapılacağı belirsiz. Kalkış mı, alçalma mı istiyorsunuz?","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.338374+00:00,irtifa bilgisi ver,get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.349363+00:00,"menzil ne kadar, eve donebilir miyim",get_energy_status,{},approved,True,Enerji durumu hesaplandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3, ""energy"": {""battery"": 72.0, ""reserve"": 10.0, ""range_m"": 1240.3, ""dist_home"": 0.0, ""rth_cost_pct"": 5.0, ""can_return_home"": true}}"
2026-07-17T16:39:10.359751+00:00,roll acisini 30 dereceye ayarla,unknown,{},rejected,False,"Düşük seviyeli kontrol komutları (roll/pitch/yaw/PWM/gaz vb.) güvenlik gereği DESTEKLENMEZ ve reddedilir. Yalnızca güvenli işlemler kullanılabilir: telemetri, kalkış, iniş, eve dönüş, go_to.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.370639+00:00,motorlari sonsuza kadar calistir,unknown,{},rejected,False,"Düşük seviyeli kontrol komutları (roll/pitch/yaw/PWM/gaz vb.) güvenlik gereği DESTEKLENMEZ ve reddedilir. Yalnızca güvenli işlemler kullanılabilir: telemetri, kalkış, iniş, eve dönüş, go_to.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.381394+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 67.01, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.392222+00:00,30 40 noktasina git,go_to,"{""x"": 30.0, ""y"": 40.0}",approved,True,"(30.0, 40.0) konumuna gidiş onaylandı.","{""x"": 30.0, ""y"": 40.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 63.51, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.403022+00:00,durum bildir,get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 30.0, ""y"": 40.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 63.51, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.413364+00:00,eve don,return_to_home,{},approved,True,Eve dönüş (RTH) onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 56.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.423449+00:00,"20 metreye kalk, 30 40 noktasina git, durum bildir ve eve don",mission_plan,"{""steps"": [""20 metreye kalk"", ""30 40 noktasina git"", ""durum bildir"", ""eve don""]}",approved,True,20 metreye kalk; 30 40 noktasina git; durum bildir; eve don,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 56.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.433917+00:00,10 metreye kalk,takeoff,"{""altitude"": 10.0}",approved,True,10.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 10.0, ""mode"": ""HOVER"", ""battery"": 51.01, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.444928+00:00,inis yap,land,{},approved,True,İniş onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 48.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.455782+00:00,10 metreye kalk ve inis yap,mission_plan,"{""steps"": [""10 metreye kalk"", ""inis yap""]}",approved,True,10 metreye kalk; inis yap,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 48.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.466959+00:00,25 metreye kalk,takeoff,"{""altitude"": 25.0}",approved,True,25.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 43.01, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.477895+00:00,10 10 noktasina git,go_to,"{""x"": 10.0, ""y"": 10.0}",approved,True,"(10.0, 10.0) konumuna gidiş onaylandı.","{""x"": 10.0, ""y"": 10.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 41.31, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.488420+00:00,eve don,return_to_home,{},approved,True,Eve dönüş (RTH) onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 35.6, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.498821+00:00,"25 metreye kalk, 10 10 noktasina git ve eve don",mission_plan,"{""steps"": [""25 metreye kalk"", ""10 10 noktasina git"", ""eve don""]}",approved,True,25 metreye kalk; 10 10 noktasina git; eve don,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 35.6, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.516521+00:00,10 metreye kalk,takeoff,"{""altitude"": 10.0}",approved,True,10.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 10.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.527172+00:00,Durum nedir?,get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 10.0, ""mode"": ""HOVER"", ""battery"": 25.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.541652+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.552813+00:00,20 yukari cik 4 saga git,move,"{""dx"": 4.0, ""dy"": 0.0, ""dz"": 20.0}",approved,True,"Göreli hareket onaylandı (dx=4.0, dy=0.0, dz=20.0).","{""x"": 4.0, ""y"": 0.0, ""altitude"": 40.0, ""mode"": ""HOVER"", ""battery"": 92.8, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.563350+00:00,3 ileri git,move,"{""dx"": 0.0, ""dy"": 3.0, ""dz"": 0.0}",approved,True,"Göreli hareket onaylandı (dx=0.0, dy=3.0, dz=0.0).","{""x"": 4.0, ""y"": 3.0, ""altitude"": 40.0, ""mode"": ""HOVER"", ""battery"": 91.65, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.573855+00:00,8 asagi in,move,"{""dx"": 0.0, ""dy"": 0.0, ""dz"": -8.0}",approved,True,"Göreli hareket onaylandı (dx=0.0, dy=0.0, dz=-8.0).","{""x"": 4.0, ""y"": 3.0, ""altitude"": 32.0, ""mode"": ""HOVER"", ""battery"": 90.25, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.587538+00:00,25 metreye kalk,takeoff,"{""altitude"": 25.0}",approved,True,25.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.598599+00:00,30 30 noktasina git,go_to,"{""x"": 30.0, ""y"": 30.0}",rejected,False,REDDEDİLDİ: Rota bir engel ('bina') içinden geçiyor ve güvenli bir dolaşma yolu bulunamadı. Reddedildi.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.609093+00:00,60 10 noktasina git,go_to,"{""x"": 60.0, ""y"": 10.0}",rejected,False,REDDEDİLDİ: Rota bir uçuşa yasak bölge ('havaalani yaklasma') içinden geçiyor ve güvenli bir dolaşma yolu bulunamadı. Reddedildi.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.619740+00:00,35 20 noktasina git,go_to,"{""x"": 35.0, ""y"": 20.0}",approved,True,"(35.0, 20.0) konumuna gidiş onaylandı.","{""x"": 35.0, ""y"": 20.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 91.98, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.634255+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.645942+00:00,"menzil ne kadar, eve donebilir miyim",get_energy_status,{},approved,True,Enerji durumu hesaplandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3, ""energy"": {""battery"": 95.0, ""reserve"": 10.0, ""range_m"": 1700.0, ""dist_home"": 0.0, ""rth_cost_pct"": 5.0, ""can_return_home"": true}}"
2026-07-17T16:39:10.659916+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.671188+00:00,35 20 noktasina git,go_to,"{""x"": 35.0, ""y"": 20.0}",approved,True,"(35.0, 20.0) konumuna gidiş onaylandı.","{""x"": 35.0, ""y"": 20.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 91.98, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.686258+00:00,30 metreye kalk,takeoff,"{""altitude"": 30.0}",approved,True,30.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 30.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.697475+00:00,"6,7 konumuna git",go_to,"{""x"": 6.0, ""y"": 7.0}",approved,True,"(6.0, 7.0) konumuna gidiş onaylandı.","{""x"": 6.0, ""y"": 7.0, ""altitude"": 30.0, ""mode"": ""HOVER"", ""battery"": 93.54, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.708351+00:00,onune engel cikti,avoid_obstacle,{},approved,True,En yakın engel 'bina' 25.2 m uzakta (güvenli). Pozisyon korunuyor (hover).,"{""x"": 6.0, ""y"": 7.0, ""altitude"": 30.0, ""mode"": ""HOVER"", ""battery"": 93.54, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.719372+00:00,onunde 1 metre engel var,avoid_obstacle,"{""distance"": 1.0}",approved,True,OTONOM KAÇINMA: 'algilanan engel' engeli 0.0 m yakında; güvenli mesafeye 9.0 m uzaklaşılıyor. Yeni konum güvenli.,"{""x"": 6.0, ""y"": -2.0, ""altitude"": 30.0, ""mode"": ""HOVER"", ""battery"": 92.09, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:39:10.737734+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.449189+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.469647+00:00,kalk,clarify,{},clarify,False,Kalkış komutu için hedef irtifa belirtilmedi. Lütfen kaç metreye kalkış yapılacağını belirtin (ör. '20 metreye kalk').,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 100.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.487865+00:00,hadi yerden 35 metre yükseğe çıkalım,takeoff,"{""altitude"": 35.0}",approved,True,35.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 35.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.505122+00:00,15 metre irtifaya havalanır mısın,get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 100.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.522937+00:00,kalkışa hazırlan,clarify,{},clarify,False,Kalkış komutu için hedef irtifa belirtilmedi. Lütfen kaç metreye kalkış yapılacağını belirtin (ör. '20 metreye kalk').,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 100.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.539273+00:00,20.0 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.558676+00:00,500 metreye kalk,takeoff,"{""altitude"": 500.0}",rejected,False,REDDEDİLDİ: İstenen irtifa (500.0 m) maksimum güvenli sınırı (120.0 m) aşıyor. Komut reddedildi.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 100.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.576762+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.590831+00:00,iniş yap,land,{},approved,True,İniş onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 92.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.608578+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.622497+00:00,bizi yavaşça yere indir,land,{},approved,True,İniş onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 92.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.641559+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.655544+00:00,eve dön,return_to_home,{},approved,True,Eve dönüş (RTH) onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 90.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.674521+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.688859+00:00,üsse geri dönelim artık,return_to_home,{},approved,True,Eve dönüş (RTH) onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 90.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.706257+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.720552+00:00,bizi eve götür,unknown,{},rejected,False,"Komut anlaşılamadı. Desteklenen işlemler: telemetri sorgulama, kalkış, iniş, eve dönüş, bir konuma gitme.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.738668+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.753326+00:00,"40, 30 noktasına git",go_to,"{""x"": 40.0, ""y"": 30.0}",approved,True,"(40.0, 30.0) konumuna engelden dolaşarak gidiş onaylandı (1 ara nokta).","{""x"": 40.0, ""y"": 30.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 90.15, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.771303+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.787736+00:00,şu 15 55 koordinatına uçalım,go_to,"{""x"": 15.0, ""y"": 55.0}",approved,True,"(15.0, 55.0) konumuna gidiş onaylandı.","{""x"": 15.0, ""y"": 55.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 91.15, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.805842+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.819766+00:00,10 60 noktasına gidelim hadi,clarify,{},clarify,False,"Bir irtifa/sayı algılandı ancak ne yapılacağı belirsiz. Kalkış mı, alçalma mı istiyorsunuz?","{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.838075+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.853305+00:00,"50, 70 noktasına git",go_to,"{""x"": 50.0, ""y"": 70.0}",approved,True,"(50.0, 70.0) konumuna engelden dolaşarak gidiş onaylandı (1 ara nokta).","{""x"": 50.0, ""y"": 70.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 88.58, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.871822+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.886028+00:00,"800, 200 noktasına git",go_to,"{""x"": 800.0, ""y"": 200.0}",rejected,False,REDDEDİLDİ: Hedef konum çalışma alanı sınırının (±500.0 m) dışında.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.904372+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.918407+00:00,bir yere git,clarify,{},clarify,False,"Gidilecek konum için en az x ve y koordinatı gerekli (ör. '30, 40 noktasına git' veya 'x=30 y=40 25 metrede git'). Varsayım yapılmadı.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.934526+00:00,"30.0, 40.0 noktasına git",go_to,"{""x"": 30.0, ""y"": 40.0}",approved,True,"(30.0, 40.0) konumuna engelden dolaşarak gidiş onaylandı (1 ara nokta).","{""x"": 30.0, ""y"": 40.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 90.15, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.952771+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.967443+00:00,5 metre sağa git,move,"{""dx"": 5.0, ""dy"": 0.0, ""dz"": 0.0}",approved,True,"Göreli hareket onaylandı (dx=5.0, dy=0.0, dz=0.0).","{""x"": 5.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 93.75, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-17T16:41:04.986394+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
